agent,area_sqm,bathrooms,bedrooms,description,listing_id,location,on_show,price,property_type,special_tag,url
Not specified,065,Not specified,5,Not specified,Not specified,Kloofendal,,R 3 500 000,5 Bedroom House,,Not specified
Not specified,155,Not specified,2,Not specified,Not specified,Cosmo City,,R 750 000,2 Bedroom House,,Not specified
Not specified,155,Not specified,2,Not specified,Not specified,Cosmo City,,R 750 000,2 Bedroom House,,Not specified
Not specified,600,Not specified,Not specified,Not specified,Not specified,Stormill,,R 67 500 000,Industrial Property,,Not specified
Not specified,600,Not specified,Not specified,Not specified,Not specified,Stormill,,R 67 500 000,Industrial Property,,Not specified
Not specified,91,Not specified,2,Not specified,Not specified,Florida Park,,R 695 000,2 Bedroom Apartment,,Not specified
Not specified,91,Not specified,2,Not specified,Not specified,Florida Park,,R 695 000,2 Bedroom Apartment,,Not specified
Not specified,708,Not specified,3,Not specified,Not specified,Reefhaven,,R 2 750 000,3 Bedroom House,,Not specified
Not specified,708,Not specified,3,Not specified,Not specified,Reefhaven,,R 2 750 000,3 Bedroom House,,Not specified
Not specified,062,Not specified,4,Not specified,Not specified,Helderkruin,,R 2 250 000,4 Bedroom House,,Not specified
Not specified,062,Not specified,4,Not specified,Not specified,Helderkruin,,R 2 250 000,4 Bedroom House,,Not specified
Not specified,930,Not specified,3,Not specified,Not specified,Discovery,,R 1 800 000,3 Bedroom House,,Not specified
Not specified,930,Not specified,3,Not specified,Not specified,Discovery,,R 1 800 000,3 Bedroom House,,Not specified
Not specified,031,Not specified,2,Not specified,Not specified,Florida Glen,,R 860 000,2 Bedroom Townhouse,,Not specified
Not specified,031,Not specified,2,Not specified,Not specified,Florida Glen,,R 860 000,2 Bedroom Townhouse,,Not specified
Not specified,76,Not specified,2,Not specified,Not specified,Honeydew,,R 659 000,2 Bedroom Apartment,,Not specified
Not specified,76,Not specified,2,Not specified,Not specified,Honeydew,,R 659 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Roodekrans,,R 660 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Roodekrans,,R 660 000,2 Bedroom Apartment,,Not specified
Not specified,81,Not specified,2,Not specified,Not specified,Willowbrook,,R 649 000,2 Bedroom Apartment,,Not specified
Not specified,81,Not specified,2,Not specified,Not specified,Willowbrook,,R 649 000,2 Bedroom Apartment,,Not specified
Not specified,912,Not specified,6,Not specified,Not specified,Constantia Kloof,,R 3 800 000,6 Bedroom House,,Not specified
Not specified,912,Not specified,6,Not specified,Not specified,Constantia Kloof,,R 3 800 000,6 Bedroom House,,Not specified
Not specified,412,Not specified,3,Not specified,Not specified,Willowbrook,,R 1 595 000,3 Bedroom House,,Not specified
Not specified,412,Not specified,3,Not specified,Not specified,Willowbrook,,R 1 595 000,3 Bedroom House,,Not specified
Not specified,40,Not specified,1,Not specified,Not specified,Honeydew,,R 355 000,1 Bedroom Apartment,,Not specified
Not specified,40,Not specified,1,Not specified,Not specified,Honeydew,,R 355 000,1 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Weltevreden Park,,R 2 390 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Weltevreden Park,,R 2 390 000,3 Bedroom House,,Not specified
Not specified,991,Not specified,3,Not specified,Not specified,Florida Glen,,R 1 499 000,3 Bedroom House,,Not specified
Not specified,991,Not specified,3,Not specified,Not specified,Florida Glen,,R 1 499 000,3 Bedroom House,,Not specified
Not specified,475,Not specified,5,Not specified,Not specified,Helderkruin,,R 2 550 000,5 Bedroom House,,Not specified
Not specified,475,Not specified,5,Not specified,Not specified,Helderkruin,,R 2 550 000,5 Bedroom House,,Not specified
Not specified,200,Not specified,3,Not specified,Not specified,Amorosa,,R 1 990 000,3 Bedroom Townhouse,,Not specified
Not specified,200,Not specified,3,Not specified,Not specified,Amorosa,,R 1 990 000,3 Bedroom Townhouse,,Not specified
Not specified,857,Not specified,4,Not specified,Not specified,Ruimsig,,R 3 195 000,4 Bedroom House,,Not specified
Not specified,857,Not specified,4,Not specified,Not specified,Ruimsig,,R 3 195 000,4 Bedroom House,,Not specified
Not specified,110,Not specified,2,Not specified,Not specified,Constantia Kloof,,R 949 000,2 Bedroom Apartment,,Not specified
Not specified,110,Not specified,2,Not specified,Not specified,Constantia Kloof,,R 949 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 1 899 000 To R 2 499 000,Willow Falls Houses    Development in Wilgeheuwel,,Not specified
Not specified,020,3,5,Not specified,Not specified,Quellerina,,R 2 300 000,5 Bedroom House,,Not specified
Not specified,020,3,5,Not specified,Not specified,Quellerina,,R 2 300 000,5 Bedroom House,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Radiokop,,R 1 350 000,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Radiokop,,R 1 350 000,3 Bedroom Townhouse,,Not specified
Not specified,103,2,3,Not specified,Not specified,Helderkruin,,R 849 000,3 Bedroom Apartment,,Not specified
Not specified,103,2,3,Not specified,Not specified,Helderkruin,,R 849 000,3 Bedroom Apartment,,Not specified
Not specified,884,Not specified,Not specified,Not specified,Not specified,Roodekrans,,R 600 000,Vacant Land,,Not specified
Not specified,884,Not specified,Not specified,Not specified,Not specified,Roodekrans,,R 600 000,Vacant Land,,Not specified
Not specified,475,Not specified,5,Not specified,Not specified,Weltevreden Park,,R 2 699 000,5 Bedroom House,,Not specified
Not specified,475,Not specified,5,Not specified,Not specified,Weltevreden Park,,R 2 699 000,5 Bedroom House,,Not specified
Not specified,872,Not specified,3,Not specified,Not specified,Witpoortjie,,R 1 250 000,3 Bedroom House,,Not specified
Not specified,872,Not specified,3,Not specified,Not specified,Witpoortjie,,R 1 250 000,3 Bedroom House,,Not specified
Not specified,026,Not specified,5,Not specified,Not specified,Horison Park,,R 1 999 000,5 Bedroom House,,Not specified
Not specified,026,Not specified,5,Not specified,Not specified,Horison Park,,R 1 999 000,5 Bedroom House,,Not specified
Not specified,84,Not specified,3,Not specified,Not specified,Groblerpark,,R 570 000,3 Bedroom Apartment,,Not specified
Not specified,84,Not specified,3,Not specified,Not specified,Groblerpark,,R 570 000,3 Bedroom Apartment,,Not specified
Not specified,470,Not specified,5,Not specified,Not specified,Eagle Canyon Golf Estate,,R 12 995 000,5 Bedroom House,,Not specified
Not specified,470,Not specified,5,Not specified,Not specified,Eagle Canyon Golf Estate,,R 12 995 000,5 Bedroom House,,Not specified
Not specified,38,Not specified,1,Not specified,Not specified,Horizon View,,R 345 000,1 Bedroom Apartment,,Not specified
Not specified,38,Not specified,1,Not specified,Not specified,Horizon View,,R 345 000,1 Bedroom Apartment,,Not specified
Not specified,592,Not specified,3,Not specified,Not specified,Ruimsig,,R 2 499 000,3 Bedroom House,,Not specified
Not specified,592,Not specified,3,Not specified,Not specified,Ruimsig,,R 2 499 000,3 Bedroom House,,Not specified
Not specified,836,Not specified,3,Not specified,Not specified,Discovery,,R 1 495 000,3 Bedroom House,,Not specified
Not specified,836,Not specified,3,Not specified,Not specified,Discovery,,R 1 495 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Roodekrans,,R 1 680 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Roodekrans,,R 1 680 000,3 Bedroom House,,Not specified
Not specified,280,Not specified,2,Not specified,Not specified,Cosmo City,,R 850 000,2 Bedroom House,,Not specified
Not specified,280,Not specified,2,Not specified,Not specified,Cosmo City,,R 850 000,2 Bedroom House,,Not specified
Not specified,592,Not specified,5,Not specified,Not specified,Willowbrook,,R 2 890 000,5 Bedroom House,,Not specified
Not specified,592,Not specified,5,Not specified,Not specified,Willowbrook,,R 2 890 000,5 Bedroom House,,Not specified
Not specified,950,Not specified,2,Not specified,Not specified,Groblerpark,,R 550 000,2 Bedroom Townhouse,,Not specified
Not specified,950,Not specified,2,Not specified,Not specified,Groblerpark,,R 550 000,2 Bedroom Townhouse,,Not specified
Not specified,950,Not specified,2,Not specified,Not specified,Groblerpark,,R 550 000,2 Bedroom Townhouse,,Not specified
Not specified,950,Not specified,2,Not specified,Not specified,Groblerpark,,R 550 000,2 Bedroom Townhouse,,Not specified
Not specified,107,Not specified,5,Not specified,Not specified,Eagle Canyon Golf Estate,,R 13 800 000,5 Bedroom House,,Not specified
Not specified,107,Not specified,5,Not specified,Not specified,Eagle Canyon Golf Estate,,R 13 800 000,5 Bedroom House,,Not specified
Not specified,80,Not specified,5,Not specified,Not specified,Discovery,,R 599 999,2.5 Bedroom Apartment,,Not specified
Not specified,80,Not specified,5,Not specified,Not specified,Discovery,,R 599 999,2.5 Bedroom Apartment,,Not specified
Not specified,69,Not specified,2,Not specified,Not specified,Constantia Kloof,,R 745 000,2 Bedroom Apartment,,Not specified
Not specified,69,Not specified,2,Not specified,Not specified,Constantia Kloof,,R 745 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 660 000 To R 750 000,Spring Glades    Development in Princess AH,,Not specified
Not specified,72,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 720 000,2 Bedroom Apartment,,Not specified
Not specified,72,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 720 000,2 Bedroom Apartment,,Not specified
Not specified,67,Not specified,3,Not specified,Not specified,Roodepoort West,,R 680 000,3 Bedroom Townhouse,,Not specified
Not specified,67,Not specified,3,Not specified,Not specified,Roodepoort West,,R 680 000,3 Bedroom Townhouse,,Not specified
Not specified,026,Not specified,Not specified,Not specified,Not specified,Ontdekkerspark,,R 1 999 000,Commercial Property,,Not specified
Not specified,026,Not specified,Not specified,Not specified,Not specified,Ontdekkerspark,,R 1 999 000,Commercial Property,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Groblerpark,,R 475 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Groblerpark,,R 475 000,2 Bedroom Apartment,,Not specified
Not specified,67,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 525 000,2 Bedroom Apartment,,Not specified
Not specified,67,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 525 000,2 Bedroom Apartment,,Not specified
Not specified,60,Not specified,2,Not specified,Not specified,Lindhaven,,R 485 000,2 Bedroom Apartment,,Not specified
Not specified,60,Not specified,2,Not specified,Not specified,Lindhaven,,R 485 000,2 Bedroom Apartment,,Not specified
Not specified,60,Not specified,2,Not specified,Not specified,Radiokop,,R 570 000,2 Bedroom Apartment,,Not specified
Not specified,60,Not specified,2,Not specified,Not specified,Radiokop,,R 570 000,2 Bedroom Apartment,,Not specified
Not specified,836,Not specified,11,Not specified,Not specified,Roodepoort West,,R 1 785 000,11 Bedroom House,,Not specified
Not specified,836,Not specified,11,Not specified,Not specified,Roodepoort West,,R 1 785 000,11 Bedroom House,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Witpoortjie,,R 565 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Witpoortjie,,R 565 000,2 Bedroom Apartment,,Not specified
Not specified,70,Not specified,3,Not specified,Not specified,Carenvale,,R 629 950,3 Bedroom Townhouse,,Not specified
Not specified,70,Not specified,3,Not specified,Not specified,Carenvale,,R 629 950,3 Bedroom Townhouse,,Not specified
Not specified,530,Not specified,4,Not specified,Not specified,Willowbrook,,R 3 099 999,4 Bedroom House,,Not specified
Not specified,530,Not specified,4,Not specified,Not specified,Willowbrook,,R 3 099 999,4 Bedroom House,,Not specified
Not specified,000,Not specified,2,Not specified,Not specified,Florida,,R 450 000,2 Bedroom Townhouse,,Not specified
Not specified,000,Not specified,2,Not specified,Not specified,Florida,,R 450 000,2 Bedroom Townhouse,,Not specified
Not specified,500,Not specified,4,Not specified,Not specified,Florida,,POA,4 Bedroom Apartment,,Not specified
Not specified,500,Not specified,4,Not specified,Not specified,Florida,,POA,4 Bedroom Apartment,,Not specified
Not specified,65,Not specified,2,Not specified,Not specified,Strubensvallei,,R 599 000,2 Bedroom Apartment,,Not specified
Not specified,65,Not specified,2,Not specified,Not specified,Strubensvallei,,R 599 000,2 Bedroom Apartment,,Not specified
Not specified,59,Not specified,2,Not specified,Not specified,Horizon View,,R 580 000,2 Bedroom Apartment,,Not specified
Not specified,59,Not specified,2,Not specified,Not specified,Horizon View,,R 580 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,1,3,Not specified,Not specified,Roodepoort West,,R 680 000,3 Bedroom House,,Not specified
Not specified,Not specified,1,3,Not specified,Not specified,Roodepoort West,,R 680 000,3 Bedroom House,,Not specified
Not specified,93,Not specified,2,Not specified,Not specified,Florida,,R 490 000,2 Bedroom Apartment,,Not specified
Not specified,93,Not specified,2,Not specified,Not specified,Florida,,R 490 000,2 Bedroom Apartment,,Not specified
Not specified,54,1,2,Not specified,Not specified,Groblerpark,,R 450 000,2 Bedroom Apartment,,Not specified
Not specified,54,1,2,Not specified,Not specified,Groblerpark,,R 450 000,2 Bedroom Apartment,,Not specified
Not specified,127,Not specified,4,Not specified,Not specified,Allen's Nek,,R 1 500 000,4 Bedroom Townhouse,,Not specified
Not specified,127,Not specified,4,Not specified,Not specified,Allen's Nek,,R 1 500 000,4 Bedroom Townhouse,,Not specified
Not specified,734,Not specified,4,Not specified,Not specified,Helderkruin View,,R 3 500 000,4 Bedroom House,,Not specified
Not specified,734,Not specified,4,Not specified,Not specified,Helderkruin View,,R 3 500 000,4 Bedroom House,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 3 606 312 To R 5 083 258,El-Sela    Development in Ruimsig Country Estate,,Not specified
Not specified,020,Not specified,4,Not specified,Not specified,Bergbron,,R 2 495 000,4 Bedroom House,,Not specified
Not specified,020,Not specified,4,Not specified,Not specified,Bergbron,,R 2 495 000,4 Bedroom House,,Not specified
Not specified,79,Not specified,3,Not specified,Not specified,Constantia Kloof,,R 749 000,3 Bedroom Apartment,,Not specified
Not specified,79,Not specified,3,Not specified,Not specified,Constantia Kloof,,R 749 000,3 Bedroom Apartment,,Not specified
Not specified,801,Not specified,6,Not specified,Not specified,Witpoortjie,,R 2 700 000,6 Bedroom House,,Not specified
Not specified,801,Not specified,6,Not specified,Not specified,Witpoortjie,,R 2 700 000,6 Bedroom House,,Not specified
Not specified,160,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 865 000,2 Bedroom Townhouse,,Not specified
Not specified,160,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 865 000,2 Bedroom Townhouse,,Not specified
Not specified,172,Not specified,3,Not specified,Not specified,Ruimsig,,R 1 695 000,3 Bedroom Townhouse,,Not specified
Not specified,172,Not specified,3,Not specified,Not specified,Ruimsig,,R 1 695 000,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Cosmo City,,R 810 000,2 Bedroom House,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Cosmo City,,R 810 000,2 Bedroom House,,Not specified
Not specified,41,Not specified,2,Not specified,Not specified,Fleurhof,,R 580 000,2 Bedroom Apartment,,Not specified
Not specified,41,Not specified,2,Not specified,Not specified,Fleurhof,,R 580 000,2 Bedroom Apartment,,Not specified
Not specified,008,Not specified,4,Not specified,Not specified,Wilro Park,,R 7 650 000,4 Bedroom House,,Not specified
Not specified,008,Not specified,4,Not specified,Not specified,Wilro Park,,R 7 650 000,4 Bedroom House,,Not specified
Not specified,963,Not specified,4,Not specified,Not specified,Discovery,,R 1 600 000,4 Bedroom House,,Not specified
Not specified,963,Not specified,4,Not specified,Not specified,Discovery,,R 1 600 000,4 Bedroom House,,Not specified
Not specified,235,Not specified,2,Not specified,Not specified,Cosmo City,,R 780 000,2 Bedroom House,,Not specified
Not specified,235,Not specified,2,Not specified,Not specified,Cosmo City,,R 780 000,2 Bedroom House,,Not specified
Not specified,105,Not specified,3,Not specified,Not specified,Radiokop,,R 1 400 000,3 Bedroom Townhouse,,Not specified
Not specified,105,Not specified,3,Not specified,Not specified,Radiokop,,R 1 400 000,3 Bedroom Townhouse,,Not specified
Not specified,145,Not specified,3,Not specified,Not specified,Little Falls,,R 1 300 000,3 Bedroom Apartment,,Not specified
Not specified,145,Not specified,3,Not specified,Not specified,Little Falls,,R 1 300 000,3 Bedroom Apartment,,Not specified
Not specified,40,Not specified,2,Not specified,Not specified,Fleurhof,,R 490 000,2 Bedroom Apartment,,Not specified
Not specified,40,Not specified,2,Not specified,Not specified,Fleurhof,,R 490 000,2 Bedroom Apartment,,Not specified
Not specified,180,Not specified,3,Not specified,Not specified,Wilro Park,,R 1 980 000,3 Bedroom Townhouse,,Not specified
Not specified,180,Not specified,3,Not specified,Not specified,Wilro Park,,R 1 980 000,3 Bedroom Townhouse,,Not specified
Not specified,80,Not specified,2,Not specified,Not specified,Ruimsig,,R 820 000,2 Bedroom Apartment,,Not specified
Not specified,80,Not specified,2,Not specified,Not specified,Ruimsig,,R 820 000,2 Bedroom Apartment,,Not specified
Not specified,87,Not specified,3,Not specified,Not specified,Princess AH,,R 550 000,3 Bedroom Apartment,,Not specified
Not specified,87,Not specified,3,Not specified,Not specified,Princess AH,,R 550 000,3 Bedroom Apartment,,Not specified
Not specified,63,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 595 000,2 Bedroom Apartment,,Not specified
Not specified,63,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 595 000,2 Bedroom Apartment,,Not specified
Not specified,055,Not specified,Not specified,Not specified,Not specified,Laser Park,,R 14 500 000,Industrial Property,,Not specified
Not specified,055,Not specified,Not specified,Not specified,Not specified,Laser Park,,R 14 500 000,Industrial Property,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Fleurhof,,R 450 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Fleurhof,,R 450 000,2 Bedroom Apartment,,Not specified
Not specified,38,Not specified,2,Not specified,Not specified,Fleurhof,,R 390 000,2 Bedroom Apartment,,Not specified
Not specified,38,Not specified,2,Not specified,Not specified,Fleurhof,,R 390 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 1 540 000 To R 3 250 000,Altura    Development in Ruimsig Country Estate,,Not specified
Not specified,39,Not specified,2,Not specified,Not specified,Fleurhof,,R 560 000,2 Bedroom Apartment,,Not specified
Not specified,39,Not specified,2,Not specified,Not specified,Fleurhof,,R 560 000,2 Bedroom Apartment,,Not specified
Not specified,110,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 850 000,2 Bedroom Townhouse,,Not specified
Not specified,110,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 850 000,2 Bedroom Townhouse,,Not specified
Not specified,72,Not specified,2,Not specified,Not specified,Little Falls,,R 750 000,2 Bedroom Apartment,,Not specified
Not specified,72,Not specified,2,Not specified,Not specified,Little Falls,,R 750 000,2 Bedroom Apartment,,Not specified
Not specified,38,Not specified,2,Not specified,Not specified,Fleurhof,,R 430 000,2 Bedroom Apartment,,Not specified
Not specified,38,Not specified,2,Not specified,Not specified,Fleurhof,,R 430 000,2 Bedroom Apartment,,Not specified
Not specified,71,1,2,Not specified,Not specified,Florida,,R 430 000,2 Bedroom Apartment,,Not specified
Not specified,71,1,2,Not specified,Not specified,Florida,,R 430 000,2 Bedroom Apartment,,Not specified
Not specified,113,Not specified,2,Not specified,Not specified,Discovery,,R 840 000,2 Bedroom Townhouse,,Not specified
Not specified,113,Not specified,2,Not specified,Not specified,Discovery,,R 840 000,2 Bedroom Townhouse,,Not specified
Not specified,500,Not specified,4,Not specified,Not specified,Constantia Kloof,,R 2 850 000,4 Bedroom House,,Not specified
Not specified,500,Not specified,4,Not specified,Not specified,Constantia Kloof,,R 2 850 000,4 Bedroom House,,Not specified
Not specified,251,Not specified,2,Not specified,Not specified,Cosmo City,,R 950 000,2 Bedroom House,,Not specified
Not specified,251,Not specified,2,Not specified,Not specified,Cosmo City,,R 950 000,2 Bedroom House,,Not specified
Not specified,876,Not specified,3,Not specified,Not specified,Witpoortjie,,R 849 000,3 Bedroom Townhouse,,Not specified
Not specified,876,Not specified,3,Not specified,Not specified,Witpoortjie,,R 849 000,3 Bedroom Townhouse,,Not specified
Not specified,610,Not specified,4,Not specified,Not specified,Ruimsig,,R 8 750 000,4 Bedroom House,,Not specified
Not specified,610,Not specified,4,Not specified,Not specified,Ruimsig,,R 8 750 000,4 Bedroom House,,Not specified
Not specified,064,Not specified,3,Not specified,Not specified,Bergbron,,R 1 290 000,3 Bedroom Townhouse,,Not specified
Not specified,064,Not specified,3,Not specified,Not specified,Bergbron,,R 1 290 000,3 Bedroom Townhouse,,Not specified
Not specified,78,Not specified,1,Not specified,Not specified,Florida,,R 395 000,1 Bedroom Apartment,,Not specified
Not specified,78,Not specified,1,Not specified,Not specified,Florida,,R 395 000,1 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 850 000,2 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 850 000,2 Bedroom Townhouse,,Not specified
Not specified,64,2,2,Not specified,Not specified,Honeypark,,R 660 000,2 Bedroom Apartment,,Not specified
Not specified,64,2,2,Not specified,Not specified,Honeypark,,R 660 000,2 Bedroom Apartment,,Not specified
Not specified,780,Not specified,3,Not specified,Not specified,Witpoortjie,,R 1 500 000,3 Bedroom House,,Not specified
Not specified,780,Not specified,3,Not specified,Not specified,Witpoortjie,,R 1 500 000,3 Bedroom House,,Not specified
Not specified,83,Not specified,2,Not specified,Not specified,Ruimsig AH,,R 750 000,2 Bedroom Townhouse,,Not specified
Not specified,83,Not specified,2,Not specified,Not specified,Ruimsig AH,,R 750 000,2 Bedroom Townhouse,,Not specified
Not specified,700,Not specified,5,Not specified,Not specified,Constantia Kloof,,R 3 600 000,5 Bedroom House,,Not specified
Not specified,700,Not specified,5,Not specified,Not specified,Constantia Kloof,,R 3 600 000,5 Bedroom House,,Not specified
Not specified,230,Not specified,4,Not specified,Not specified,Ruimsig Noord,,R 1 599 000,4 Bedroom Townhouse,,Not specified
Not specified,230,Not specified,4,Not specified,Not specified,Ruimsig Noord,,R 1 599 000,4 Bedroom Townhouse,,Not specified
Not specified,300,Not specified,3,Not specified,Not specified,Witpoortjie,,R 1 348 005,3 Bedroom House,,Not specified
Not specified,300,Not specified,3,Not specified,Not specified,Witpoortjie,,R 1 348 005,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,6,Not specified,Not specified,Wilro Park,,R 3 300 000,6 Bedroom House,,Not specified
Not specified,Not specified,Not specified,6,Not specified,Not specified,Wilro Park,,R 3 300 000,6 Bedroom House,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 4 549 900 To R 4 949 900,Optima    Development in Amorosa,,Not specified
Not specified,130,Not specified,3,Not specified,Not specified,Weltevreden Park,,R 1 390 000,3 Bedroom Townhouse,,Not specified
Not specified,130,Not specified,3,Not specified,Not specified,Weltevreden Park,,R 1 390 000,3 Bedroom Townhouse,,Not specified
Not specified,62,Not specified,2,Not specified,Not specified,Princess AH,,R 725 000,2 Bedroom Apartment,,Not specified
Not specified,62,Not specified,2,Not specified,Not specified,Princess AH,,R 725 000,2 Bedroom Apartment,,Not specified
Not specified,65,Not specified,2,Not specified,Not specified,Honeypark,,R 625 000,2 Bedroom Apartment,,Not specified
Not specified,65,Not specified,2,Not specified,Not specified,Honeypark,,R 625 000,2 Bedroom Apartment,,Not specified
Not specified,200,Not specified,3,Not specified,Not specified,Quellerina,,R 2 200 000,3 Bedroom House,,Not specified
Not specified,200,Not specified,3,Not specified,Not specified,Quellerina,,R 2 200 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 284 000,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 284 000,3 Bedroom Townhouse,,Not specified
Not specified,109,Not specified,3,Not specified,Not specified,Florida,,R 649 995,3 Bedroom Townhouse,,Not specified
Not specified,109,Not specified,3,Not specified,Not specified,Florida,,R 649 995,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Radiokop,,R 595 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Radiokop,,R 595 000,2 Bedroom Apartment,,Not specified
Not specified,284,Not specified,3,Not specified,Not specified,Bergbron,,R 1 499 000,3 Bedroom House,,Not specified
Not specified,284,Not specified,3,Not specified,Not specified,Bergbron,,R 1 499 000,3 Bedroom House,,Not specified
Not specified,80,Not specified,2,Not specified,Not specified,Princess AH,,R 410 000,2 Bedroom Apartment,,Not specified
Not specified,80,Not specified,2,Not specified,Not specified,Princess AH,,R 410 000,2 Bedroom Apartment,,Not specified
Not specified,433,Not specified,3,Not specified,Not specified,Honeydew Manor,,R 2 100 000,3 Bedroom House,,Not specified
Not specified,433,Not specified,3,Not specified,Not specified,Honeydew Manor,,R 2 100 000,3 Bedroom House,,Not specified
Not specified,69,3,2,Not specified,Not specified,Wilgeheuwel,,R 700 000,2 Bedroom Apartment,,Not specified
Not specified,69,3,2,Not specified,Not specified,Wilgeheuwel,,R 700 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,4,Not specified,Not specified,Florida Hills,,R 3 800 000,4 Bedroom House,,Not specified
Not specified,Not specified,Not specified,4,Not specified,Not specified,Florida Hills,,R 3 800 000,4 Bedroom House,,Not specified
Not specified,79,2,2,Not specified,Not specified,Horison,,R 395 000,2 Bedroom Apartment,,Not specified
Not specified,79,2,2,Not specified,Not specified,Horison,,R 395 000,2 Bedroom Apartment,,Not specified
Not specified,115,2,3,Not specified,Not specified,Witpoortjie,,R 1 595 000,3 Bedroom House,,Not specified
Not specified,115,2,3,Not specified,Not specified,Witpoortjie,,R 1 595 000,3 Bedroom House,,Not specified
Not specified,131,Not specified,3,Not specified,Not specified,Groblerpark,,R 720 000,3 Bedroom House,,Not specified
Not specified,131,Not specified,3,Not specified,Not specified,Groblerpark,,R 720 000,3 Bedroom House,,Not specified
Not specified,005,Not specified,3,Not specified,Not specified,Wilro Park,,R 2 399 000,3 Bedroom House,,Not specified
Not specified,005,Not specified,3,Not specified,Not specified,Wilro Park,,R 2 399 000,3 Bedroom House,,Not specified
Not specified,109,Not specified,3,Not specified,Not specified,Florida,,R 850 000,3 Bedroom Townhouse,,Not specified
Not specified,109,Not specified,3,Not specified,Not specified,Florida,,R 850 000,3 Bedroom Townhouse,,Not specified
Not specified,309,Not specified,Not specified,Not specified,Not specified,Constantia Kloof,,R 60 000 000,Commercial Property,,Not specified
Not specified,309,Not specified,Not specified,Not specified,Not specified,Constantia Kloof,,R 60 000 000,Commercial Property,,Not specified
Not specified,83,Not specified,2,Not specified,Not specified,Florida Park,,R 440 000,2 Bedroom Apartment,,Not specified
Not specified,83,Not specified,2,Not specified,Not specified,Florida Park,,R 440 000,2 Bedroom Apartment,,Not specified
Not specified,175,Not specified,4,Not specified,Not specified,Honeydew,,R 1 900 000,4 Bedroom Townhouse,,Not specified
Not specified,175,Not specified,4,Not specified,Not specified,Honeydew,,R 1 900 000,4 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 4 549 900 To R 4 949 900,Optima    Development in Amorosa,,Not specified
Not specified,175,Not specified,4,Not specified,Not specified,Honeydew,,R 1 850 000,4 Bedroom Townhouse,,Not specified
